Doç.Dr.Ebru Nalan Sülün ile Bir Dehanın İzinde Leonardo Da Vinci,https://biletinial.com/tr-tr/egitim/docdrebru-nalan-sulun-ile-bir-dehanin-izinde-leonardo-da-vinci,2240,2240,
Boheme Beach x ZAMNA On The Beach,https://www.bubilet.com.tr/istanbul/etkinlik/boheme-beach-x-zamna-on-the-beach,2500,2500,
Pink Martini,https://www.bubilet.com.tr/istanbul/etkinlik/pink-martini,2500,,
Nilüfer - Senfonik Geceler,https://www.bubilet.com.tr/istanbul/etkinlik/nilufer-senfonik-geceler,2520,,
Lamb of God,https://biletinial.com/tr-tr/muzik/lamb-of-god,2750,,
Cansu Eylül Taş,https://www.biletix.com/etkinlik/5LBTK/TURKIYE/tr,3025,3025,
Ev Yapımı Lazanya Bolonez,https://www.biletix.com/etkinlik/5ZY22/TURKIYE/tr,3500,,
"Mozzarella ve Taze İtalyan Peynirleri
",https://www.biletix.com/etkinlik/5ZY34/TURKIYE/tr,3500,,
Milano Yemekleri,https://www.biletix.com/etkinlik/5ZY32/TURKIYE/tr,3800,,
İtalyan Parti,https://www.biletix.com/etkinlik/5ZY37/TURKIYE/tr,3900,,
Kokteyl Atölyesi Deneyimi,https://biletinial.com/tr-tr/egitim/kokteyl-atolyesi-deneyimi,6500,,
Şarap & Peynir Eşleşme Deneyimi,https://biletinial.com/tr-tr/etkinlik/sarap-peynir-eslesme-deneyimi,6990,,
Genç Şefler Tatlı Atölyesi 11-17 Yaş,https://www.biletix.com/etkinlik/5G396/TURKIYE/tr,7636.5,,
Aqua ve Ocakbaşı Romantik Akşam Yemeği Paketi,https://biletinial.com/tr-tr/etkinlik/aqua-ve-ocakbasi-romantik-aksam-yemegi-paketi,13950,13950,
Tarifname Temel Pastacılık Eğitimi,https://www.biletix.com/etkinlik/5G373/TURKIYE/tr,27045.5,,
title,link,price,actual price,explanation
“Dün ile Bugün”,https://kultur.istanbul/etkinlik/dun-ile-bugun/,,1000,really is undeterminate. might as well call it 1000.
Anka Workshop: Heykel Workshop - Baby Yoda Heykeli,https://www.bubilet.com.tr/istanbul/etkinlik/anka-workshop-heykel-workshop-baby-yoda-heykeli,,600,going down from 1500. maybe that's why trouble fetching
Anka Workshop: Heykel Workshop - Sid Heykeli,https://www.bubilet.com.tr/istanbul/etkinlik/anka-workshop-heykel-workshop-sid-heykeli,,600,going down from 1500. maybe that's why trouble fetching
Anka Workshop: Heykel Workshop - Şişman Kedi Heykeli,https://www.bubilet.com.tr/istanbul/etkinlik/anka-workshop-heykel-workshop-sisman-kedi-heykeli,,600,going down from 1500. maybe that's why trouble fetching
Anka Workshop: Heykel Workshop - Totoro Saksı Heykeli,https://www.bubilet.com.tr/istanbul/etkinlik/anka-workshop-heykel-workshop-totoro-saksi-heykeli,,600,going down from 1500. maybe that's why trouble fetching
Anka Workshop: Heykel Workshop - Tütsü Kurbağa Heykeli,https://www.bubilet.com.tr/istanbul/etkinlik/anka-workshop-heykel-workshop-tutsu-kurbaga-heykeli,,600,going down from 1500. maybe that's why trouble fetching
Astra Lumina İstanbul,https://biletinial.com/tr-tr/etkinlik/astra-lumina-istanbul,,990,totally wrong
BAILA!,https://bugece.co/en/event/baila-07-22-26--27bde2ab,,1000,"it says ""request invitation"". might as well call these 1000."
Baturay Özdemir Stand Up,https://www.bubilet.com.tr/istanbul/etkinlik/baturay-ozdemir-stand-up,,1000,there's two. pick the cheapest.
Black Label Society,https://www.oggusto.com/etkinlik-rehberi/black-label-society,,1000,"two issues. it's actually hidden behind tons of blocked links. but even if you made it through, it's ""ertelendi"". might as well call these 1000."
Can Bonomo,https://www.oggusto.com/etkinlik-rehberi/can-bonomo-konseri,,0,"Oggusto is notoriously difficult. in the page, the location portion says ""Yapı Kredi bomontiada (Ücretsiz Konser)"". Not sure how you could even attempt to generalize this, but there you go."
Düşler Zamanı: Japonya,https://kultur.istanbul/etkinlik/dusler-zamani-japonya/,,99,hidden behind tons of stuff. redirects to passo.
Friday at Joanna The Dock,https://bugece.co/en/event/friday-at-joanna-the-dock-07-24-26--4cca2154,,1000,"it says ""request invitation"". might as well call these 1000."
Harbiye Açık Hava etkinlikleri,https://kultur.istanbul/etkinlik/harbiye-acik-hava-etkinlikleri/,,1000,really undeterminate. might as well call it 1000.
İnteraktif Talk Show - Gömüş Açısı,https://www.bubilet.com.tr/istanbul/etkinlik/interaktif-talk-show-gomus-acisi,,250,totally wrong
Mozaik Lamba Atölyesi – Ayasofya Karşısında Film Gösterimli,https://www.bubilet.com.tr/istanbul/etkinlik/mozaik-lamba-atolyesi-ayasofya-karsisinda-film-gosterimli,,1045,totally wrong.
Müzede Suare: American Express ile Bir Yaz Gecesi Sineması Power Ballad,https://biletinial.com/tr-tr/etkinlik/muzede-suare-american-express-ile-bir-yaz-gecesi-sinemasi-power-ballad,,1000,unavailable. might as well call these 1000.
Othello,https://www.bubilet.com.tr/istanbul/etkinlik/othello,,180,totally wrong
Parfüm Atölyesi – Film Gösterimi ve Sufi Ritim & Nefes Deneyimi,https://www.bubilet.com.tr/istanbul/etkinlik/parfum-atolyesi-film-gosterimi-ve-sufi-ritim-nefes-deneyimi,,1045,totally wrong.
Romeo ve Juliet,https://www.bubilet.com.tr/istanbul/etkinlik/romeo-ve-juliet--,,180,totally wrong.
Saatleri Ayarlama Enstitüsü,https://www.bubilet.com.tr/istanbul/etkinlik/saatleri-ayarlama-enstitusu--,,180,totally wrong.
Suç ve Ceza,https://www.bubilet.com.tr/istanbul/etkinlik/suc-ve-ceza---,,240,totally wrong.
Thursday at Joanna Rooftop,https://bugece.co/en/event/thursday-at-joanna-rooftop-07-23-26--8382dbb8,,1000,"it says ""request invitation"". might as well call these 1000."
UP&DOWN at The Rooftop,https://bugece.co/en/event/upanddown-at-the-rooftop-07-24-26--9d7403da,,1000,"it says ""request invitation"". might as well call these 1000."
Wednesday at Joanna Rooftop,https://bugece.co/en/event/wednesday-at-joanna-rooftop-07-22-26--47f1b6b6,,1000,"it says ""request invitation"". might as well call these 1000."
Yemek Masası Kabaresi,https://biletinial.com/tr-tr/tiyatro/metin-zakoglu-ile-yemek-masasinda-kabare,,1000,unavailable. might as well call thes 1000.
